"Number","Start Time","End Time","Duration","Symbol Duration","Text"
"302","00:16:18,000","00:16:21,069","3.069","0.06138","I looked at her as if she was mad, just like that."
"303","00:16:21,975","00:16:24,548","2.573","0.06597435897435898","Well, because the BBC is like God here,"
"304","00:16:24,572","00:16:26,975","2.403","0.04005","and there is a little higher than God, and there is the BBC."
"305","00:16:27,000","00:16:29,000","2.0","0.038461538461538464","Well, the BBC is under the carpet, roughly speaking."
"306","00:16:29,000","00:16:31,000","2.0","0.058823529411764705","Have you ever listened to the BBC?"
"307","00:16:31,000","00:16:34,000","3.0","0.1","Yes, but this is also quality."
"308","00:16:34,000","00:16:36,550","2.55","0.07083333333333333","Well, there are no such analogs now."
"309","00:16:36,833","00:16:38,833","2.0","0.07407407407407407","And I just missed the buzz."
"310","00:16:38,858","00:16:41,858","3.0","0.05454545454545454","Well, something went off, so as to support me, I guess."
"311","00:16:42,891","00:16:48,000","5.109","0.12164285714285714","And so ... Half a year or more has passed."
"312","00:16:48,000","00:16:50,241","2.241","0.083","I was at my father's house."
"313","00:16:51,000","00:16:55,019","4.019","0.05152564102564103","My father had not been a deputy, but he was a member of the Central Committee."
"314","00:16:57,495","00:17:00,400","2.905","0.06052083333333333","And then my wife calls me with a groaning voice."
"315","00:17:01,000","00:17:05,790","4.79","0.15451612903225806","And she says that Katya called."
"316","00:17:06,424","00:17:08,000","1.576","0.08755555555555555","I say, well, okay."
"317","00:17:08,000","00:17:11,718","3.718","0.07745833333333334","You don't understand, she didn't call from Kyiv."
"318","00:17:11,773","00:17:13,837","2.063","0.08969565217391305","She called from London."
"319","00:17:13,909","00:17:16,119","2.211","0.092125","She called from the BBC."
"320","00:17:16,556","00:17:18,039","1.483","0.05492592592592593","And I didn't know anything."
"321","00:17:18,064","00:17:19,964","1.9","0.046341463414634146","She didn't say that she was from the BBC."
"322","00:17:19,989","00:17:21,000","1.011","0.05055","She only said later."
"323","00:17:21,000","00:17:23,561","2.562","0.08264516129032258","And I gave your phone, so wait."
"324","00:17:23,800","00:17:28,000","4.2","0.049411764705882356","Now, from London itself, from the BBC, you will be called to your father's apartment."
"325","00:17:30,079","00:17:32,360","2.281","0.09504166666666668","And indeed, they called."
"326","00:17:32,908","00:17:38,581","5.673","0.06674117647058823","And so I took the phone and said, give me a couple of hours, because I'm not at home."
"327","00:17:38,946","00:17:40,000","1.054","0.062","I told my father."
"328","00:17:40,000","00:17:43,293","3.293","0.07658139534883722","My father says, well, just work, don't lie."
"329","00:17:43,318","00:17:48,445","5.127","0.07887692307692307","Since the BBC, after all, not everyone has a good attitude to it."
"330","00:17:48,977","00:17:52,000","3.023","0.06297916666666667","And I, yes, for the first time, about Chornobyl."
"331","00:17:52,000","00:17:53,000","1.0","0.047619047619047616","I was from Chornobyl."
"332","00:17:53,000","00:17:55,317","2.317","0.04728571428571429","By the way, in Chornobyl, indeed, with my father."
"333","00:17:55,833","00:17:59,000","3.167","0.04589855072463768","Well, in those times, when there was still the red forest, all these."
"334","00:17:59,793","00:18:05,000","5.207","0.15314705882352941","Well, I told him what I saw there."
"335","00:18:05,849","00:18:11,548","5.699","0.09998245614035088","And then, then there was such, in foreign radio stations."
"336","00:18:12,000","00:18:17,400","5.4","0.07941176470588236","They understood that they were in Munchin, London, or in Washington."
"337","00:18:17,425","00:18:21,068","3.643","0.06746296296296296","And I'm here, so they didn't want to ask the questions"
"338","00:18:21,092","00:18:23,975","2.883","0.11088461538461539","that could put me in jail."
"339","00:18:26,000","00:18:29,000","3.0","0.075","They suddenly, and don't ask why either."
"340","00:18:29,000","00:18:31,000","2.0","0.06060606060606061","Eyes are afraid, hands are doing."
"341","00:18:31,000","00:18:33,948","2.948","0.092125","At the end as always they asked,"
"342","00:18:33,972","00:18:39,000","5.028","0.0798095238095238","maybe you wanted to say something about what we didn't ask you."
"343","00:18:39,343","00:18:42,000","2.657","0.0617906976744186","Well, because I took the initiative myself."
"344","00:18:42,000","00:18:47,000","5.0","0.08333333333333333","So that I said, seeing what the circumstances are around me."
"345","00:18:47,399","00:18:49,975","2.576","0.19815384615384615","KGB, not KGB."
"346","00:18:50,756","00:18:53,622","2.866","0.08684848484848486","And I suddenly, I don't know why."
"347","00:18:54,733","00:18:57,000","2.267","0.06297222222222222","Maybe for the same reason, I'm here."
"348","00:18:57,000","00:18:59,000","2.0","0.06666666666666667","This is how the stars aligned."
"349","00:18:59,000","00:19:04,000","5.0","0.10204081632653061","I say, you see, this is not a Chornobyl disaster."
"350","00:19:04,519","00:19:09,000","4.481","0.08617307692307692","This is a disaster of that system that came in 1917."
"351","00:19:09,297","00:19:12,000","2.703","0.09320689655172414","What the hell did I say that?"
"352","00:19:12,000","00:19:14,647","2.647","0.05514583333333333","Did you say something like that with your mouth?"
"353","00:19:14,672","00:19:17,975","3.303","0.10321875","I explained why it all happened."
"354","00:19:18,000","00:19:22,000","4.0","0.08695652173913043","These are all consequences of previous events."
"355","00:19:22,000","00:19:26,000","4.0","0.06557377049180328","Well, in short, then the body temperature rose to 40 degrees."
"356","00:19:26,000","00:19:35,975","9.975","0.14049295774647888","Then, my wife, as I remember now, put on my head some rag with vinegar."
"357","00:19:36,000","00:19:40,523","4.523","0.1005111111111111","I started thinking about how to fool the KGB."
"358","00:19:41,000","00:19:44,047","3.047","0.0662391304347826","I decided that in September I will be Veresen."
"359","00:19:44,667","00:19:46,667","2.0","0.06060606060606061","And in October I will be Zhovten."
"360","00:19:47,000","00:19:49,262","2.262","0.06462857142857142","And in November I will be Lystopad."
"361","00:19:50,000","00:19:52,685","2.685","0.04972222222222222","And in December, regardless of what, I will be Hruden."
"362","00:19:55,975","00:19:58,332","2.357","0.0548139534883721","And the KGB, of course, will never find me."
"363","00:19:58,357","00:20:01,491","3.134","0.046088235294117645","Well, of course, such seasonality, such cunningness, how would they?"
"364","00:20:01,516","00:20:08,190","6.674","0.12134545454545455","And on September 3, indeed, I wrote some text, read it."
"365","00:20:09,000","00:20:15,000","6.0","0.13636363636363635","It's 079, the girl, London, etc., etc., etc."
"366","00:20:15,000","00:20:19,000","4.0","0.06896551724137931","Then you wait, and you don't know when they will call you."
"367","00:20:19,000","00:20:20,501","1.501","0.07504999999999999","Until three o'clock."
"368","00:20:20,526","00:20:22,975","2.449","0.10204166666666666","And you couldn't go out."
"369","00:20:23,000","00:20:29,000","6.0","0.0821917808219178","You had to stand or sit next to the phone and wait until it all happened."
"370","00:20:29,660","00:20:34,752","5.092","0.09984313725490196","Then one report, the second, the third, the fourth."
"371","00:20:34,777","00:20:37,000","2.223","0.041166666666666664","I thought, well, why would change the name to Zhovten?"
"372","00:20:37,000","00:20:38,000","1.0","0.041666666666666664","And I stayed as Veresen."
"373","00:20:38,000","00:20:39,000","1.0","0.125","Veresen."
"374","00:20:39,000","00:20:42,000","3.0","0.08823529411764706","So there is nothing extraordinary."
"375","00:20:42,000","00:20:44,000","2.0","0.05405405405405406","I don't have a birthday in September."
"376","00:20:44,000","00:20:46,000","2.0","0.07407407407407407","There is nothing in common."
"377","00:20:46,000","00:20:47,209","1.209","0.04477777777777778","It just happened like that."
"378","00:20:47,548","00:20:51,975","4.427","0.10061363636363635","Well, look, meters are not born, I think so."
"379","00:20:52,000","00:20:55,000","3.0","0.06521739130434782","Meters are made, and this is such a hard work."
"380","00:20:55,000","00:20:56,804","1.804","0.06442857142857143","You have to break this wall."
"381","00:20:56,829","00:21:02,829","6.0","0.07228915662650602","If you were from an elite family, or you were from a farm family or a labor family."
"382","00:21:02,854","00:21:03,854","1.0","0.05555555555555555","It's such a thing."
"383","00:21:03,879","00:21:05,879","2.0","0.08333333333333333","You have to go and work."
"384","00:21:05,904","00:21:07,904","2.0","0.11764705882352941","And here is 1991."
"385","00:21:07,929","00:21:11,765","3.836","0.06393333333333333","When I asked Den Borisovich, I said, where were you in 1991?"
"386","00:21:11,790","00:21:15,975","4.185","0.05506578947368421","You know, people still can't realize that there were a few journalists then."
"387","00:21:16,000","00:21:17,488","1.488","0.10628571428571429","Yes, yes, yes."
"388","00:21:17,513","00:21:23,480","5.967","0.06557142857142857","People think that it's like now, you know, 20 TV channels and about 5 thousand journalists."
"389","00:21:23,595","00:21:24,975","1.38","0.092","A million, yes."
"390","00:21:25,000","00:21:26,000","1.0","0.05","Yes, in the country."
"391","00:21:26,000","00:21:28,000","2.0","0.0625","Not in the country, but in Kyiv."
"392","00:21:28,000","00:21:30,000","2.0","0.0625","And people need to be explained."
"393","00:21:30,000","00:21:35,496","5.496","0.11693617021276596","Because you were chosen, and you remain chosen."
"394","00:21:35,521","00:21:36,766","1.245","0.083","You are meters."
"395","00:21:36,791","00:21:38,791","2.0","0.08","You are Ukrainian meters."
"396","00:21:39,206","00:21:43,206","4.0","0.08163265306122448","This is a question of what we should be proud of."
"397","00:21:43,231","00:21:46,231","3.0","0.058823529411764705","That we don't have a portrait of Ukraine and so on."
"398","00:21:46,256","00:21:47,521","1.265","0.08433333333333333","We have it all."
"399","00:21:47,825","00:21:51,450","3.625","0.0659090909090909","The only thing is that we don't show it very willingly."
"400","00:21:51,475","00:21:53,475","2.0","0.07142857142857142","And we don't praise our own."
"401","00:21:53,500","00:21:55,500","2.0","0.09523809523809523","And we never show it."
"402","00:21:55,525","00:21:57,195","1.67","0.03976190476190476","And we don't really like to talk about it."
"403","00:21:57,220","00:21:59,127","1.907","0.03972916666666667","Well, this is, as for me, the Ukrainian feature."
"404","00:21:59,152","00:22:02,411","3.259","0.06789583333333334","I listened to you, you also complained about it."
"405","00:22:02,436","00:22:03,546","1.11","0.06529411764705884","And very correct."
"406","00:22:03,571","00:22:04,975","1.404","0.08775","Not like me now."
"407","00:22:05,000","00:22:06,000","1.0","0.0625","Demonstratively."
"408","00:22:07,000","00:22:10,000","3.0","0.07142857142857142","And that's why I want to learn about 1991."
"409","00:22:10,000","00:22:11,655","1.655","0.08710526315789474","How it all started."
"410","00:22:11,680","00:22:13,628","1.948","0.03975510204081632","Because Den Borysovych shouted out here, he said,"
"411","00:22:13,652","00:22:16,975","3.323","0.056322033898305084","we have no state, I'll tell you how the elections happened."
"412","00:22:17,000","00:22:20,000","3.0","0.0625","I'll tell you that he said such a trigger thing."
"413","00:22:20,000","00:22:23,150","3.15","0.06847826086956521","And there were even reactions to what he said."
"414","00:22:23,529","00:22:32,000","8.471","0.1058875","I got messages from other people who were participants of those historical days."
"415","00:22:32,000","00:22:34,000","2.0","0.11764705882352941","In the elections,"
"416","00:22:34,000","00:22:40,520","6.52","0.10516129032258063","in the parliament, and then in the trip to Belarus, and so on."
"417","00:22:40,520","00:22:44,000","3.48","0.0464","And people are a little bit offended because they think that Den Borysovych"
"418","00:22:44,000","00:22:48,000","4.0","0.13333333333333333","exceeded the level of epitome."
"419","00:22:48,000","00:22:52,000","4.0","0.06153846153846154","And I always say that everyone  has their own point of view here,"
"420","00:22:52,000","00:22:56,000","4.0","0.0851063829787234","and we are assembling such a historical puzzle,"
"421","00:22:56,000","00:22:58,685","2.685","0.03729166666666667","from different people, and now we will assemble it for you to understand"
