"Number","Start Time","End Time","Duration","Symbol Duration","TTS Symbol Duration","TTS Speed Closest","Speaker","Text"
"228","00:11:56,396","00:12:02,104","5.708","0.07510526315789474","0.07144973544973544","1.6","female","My father called him, we met, and he said, listen, this is not a profession."
"229","00:12:02,436","00:12:05,436","3.0","0.061224489795918366","0.060783068783068786","1.9","female","International... This is something international."
"230","00:12:05,650","00:12:07,650","2.0","0.06896551724137931","0.06755555555555556","1.7","female","Go to the history department."
"231","00:12:07,675","00:12:09,675","2.0","0.05405405405405406","0.05147089947089947","2.2","female","And I went to the history department."
"232","00:12:09,700","00:12:17,700","8.0","0.10810810810810811","0.10302645502645504","1.1","female","And so I, in August... Well, I can tell you, this is an interesting story."
"233","00:12:17,725","00:12:23,779","6.054","0.07122352941176471","0.06755555555555556","1.7","female","I am very responsible, despite the fact that I do not look like a responsible person,"
"234","00:12:23,804","00:12:25,232","1.428","0.047599999999999996","0.0452063492063492","2.5","female","I have never looked like that."
"235","00:12:25,698","00:12:29,888","4.19","0.052375000000000005","0.05147089947089947","2.2","female","But I always thought, well, how do I need to... If I promised, what should I do?"
"236","00:12:30,500","00:12:31,975","1.475","0.10535714285714286","0.10302645502645504","1.1","female","And I married."
"237","00:12:32,000","00:12:34,866","2.866","0.1508421052631579","0.1423068783068783","0.8","female","And I had no money."
"238","00:12:34,891","00:12:37,891","3.0","0.06666666666666667","0.06425396825396826","1.8","female","Well, I worked as a lecturer, for 105 rubles."
"239","00:12:38,094","00:12:40,516","2.422","0.0692","0.06755555555555556","1.7","female","My wife got 110 rubles, by the way."
"240","00:12:41,000","00:12:42,000","1.0","0.09090909090909091","0.08321693121693122","1.3","female","Remembered."
"241","00:12:42,000","00:12:44,000","2.0","0.0625","0.060783068783068786","1.9","female","My father did not give me money."
"242","00:12:44,000","00:12:46,000","2.0","0.05263157894736842","0.05147089947089947","2.2","female","Well, he almost did not give me money."
"243","00:12:46,000","00:12:50,000","4.0","0.12903225806451613","0.1131005291005291","1.0","female","We had such a Calvinist family."
"244","00:12:50,675","00:12:52,000","1.325","0.0630952380952381","0.060783068783068786","1.9","female","Such a Protestantism."
"245","00:12:52,000","00:12:55,000","3.0","0.0967741935483871","0.09532275132275132","1.2","female","And so I was looking for a job."
"246","00:12:55,000","00:13:00,000","5.0","0.09433962264150944","0.08321693121693122","1.3","female","I was preparing students for universities, and so on."
"247","00:13:00,000","00:13:03,000","3.0","0.08333333333333333","0.08321693121693122","1.3","female","And I wanted... Not that I wanted..."
"248","00:13:03,000","00:13:04,000","1.0","0.07692307692307693","0.07559788359788361","1.5","female","I thought so."
"249","00:13:04,000","00:13:11,000","7.0","0.09210526315789473","0.08321693121693122","1.3","female","And someone told me, there is an opportunity to work on the Ukrainian radio."
"250","00:13:11,000","00:13:12,000","1.0","0.02857142857142857","0.0452063492063492","2.5","female","I have already forgotten which one."
"251","00:13:12,000","00:13:13,000","1.0","0.024390243902439025","0.0452063492063492","2.5","female","On the international or on the Ukrainian."
"252","00:13:13,000","00:13:14,000","1.0","0.03125","0.0452063492063492","2.5","female","And you did not have a division?"
"253","00:13:14,000","00:13:15,794","1.794","0.03986666666666667","0.0452063492063492","2.5","female","So that you would be teachers of history, no?"
"254","00:13:15,819","00:13:16,611","0.792","0.033","0.0452063492063492","2.5","female","There was no such thing?"
"255","00:13:16,636","00:13:17,929","1.293","0.053875","0.05147089947089947","2.2","female","No. So I was a lecturer."
"256","00:13:17,954","00:13:18,954","1.0","0.07692307692307693","0.07559788359788361","1.5","female","Oh, you were."
"257","00:13:18,979","00:13:21,566","2.587","0.0615952380952381","0.060783068783068786","1.9","female","I worked for 105 rubles. I was a lecturer."
"258","00:13:22,560","00:13:24,560","2.0","0.08333333333333333","0.08321693121693122","1.3","female","Well, that's not enough."
"259","00:13:24,585","00:13:26,000","1.415","0.033690476190476194","0.0452063492063492","2.5","female","And besides that, I wanted something else."
"260","00:13:26,000","00:13:28,000","2.0","0.058823529411764705","0.057227513227513224","2.0","female","School or university or institute?"
"261","00:13:28,000","00:13:29,000","1.0","0.3333333333333333","0.29079365079365077","0.3","female","No."
"262","00:13:29,025","00:13:32,175","3.15","0.126","0.1131005291005291","1.0","female","It was a pedagogy school."
"263","00:13:32,205","00:13:45,819","13.614","0.16602439024390245","0.16228571428571428","0.7","female","And I was thinking, how could I work somewhere else for 30 rubles, for 10, for 20."
"264","00:13:46,890","00:13:51,000","4.11","0.1580769230769231","0.1423068783068783","0.8","female","And here I had corruption."
"265","00:13:51,000","00:13:53,000","2.0","0.0625","0.060783068783068786","1.9","female","Here I had a case of corruption."
"266","00:13:54,486","00:13:59,809","5.323","0.09678181818181819","0.09532275132275132","1.2","female","I started walking around important people on the radio."
"267","00:14:00,336","00:14:02,538","2.202","0.050045454545454546","0.049439153439153435","2.3","female","And one of the important people told me that"
"268","00:14:02,562","00:14:05,927","3.365","0.0686734693877551","0.06755555555555556","1.7","female","his daughter does not know whether she will enter"
"269","00:14:05,952","00:14:07,669","1.717","0.08176190476190477","0.07559788359788361","1.5","female","a pedagogical school."
"270","00:14:08,010","00:14:09,565","1.555","0.04712121212121212","0.0452063492063492","2.5","female","And it was so very popular there."
"271","00:14:09,590","00:14:15,240","5.65","0.09416666666666668","0.08321693121693122","1.3","female","The number of people in one place was some kind of terrible."
"272","00:14:15,841","00:14:23,597","7.756","0.11240579710144928","0.10302645502645504","1.1","female","He says, if you help my daughter to enter, then I will take you here."
"273","00:14:24,929","00:14:28,340","3.411","0.08319512195121952","0.08304761904761905","1.4","female","Since I am a bad corruptionist, I went to"
"274","00:14:28,365","00:14:30,365","2.0","0.05405405405405406","0.05147089947089947","2.2","female","the headmaster and told him all this."
"275","00:14:30,390","00:14:32,947","2.557","0.09834615384615385","0.09532275132275132","1.2","female","There is such a situation."
"276","00:14:33,975","00:14:35,975","2.0","0.06451612903225806","0.06425396825396826","1.8","female","Then the headmaster came to me."
"277","00:14:36,301","00:14:40,943","4.642","0.06928358208955225","0.06755555555555556","1.7","female","And told me not to panic, that the girl knows school subjects well."
"278","00:14:40,968","00:14:43,682","2.714","0.08754838709677419","0.08321693121693122","1.3","female","That is, no bribing was needed."
"279","00:14:44,095","00:14:47,983","3.888","0.06373770491803278","0.060783068783068786","1.9","female","And I came to that boy and said, here it is, I did something."
"280","00:14:48,008","00:14:52,468","4.46","0.07193548387096774","0.07144973544973544","1.6","female","And, of course, as always, the Soviet Union has never changed,"
"281","00:14:52,492","00:14:55,719","3.227","0.0370919540229885","0.0452063492063492","2.5","female","and the modern Ukraine is also such that it is possible to promise, but not to fulfill."
"282","00:14:55,743","00:14:56,407","0.664","0.11066666666666668","0.10302645502645504","1.1","female","So no?"
"283","00:14:56,432","00:15:06,000","9.568","0.11668292682926829","0.1131005291005291","1.0","female","And I go out in such a gloom from Khreshchatyk 26, and there is such a girl Katya."
"284","00:15:06,000","00:15:09,468","3.468","0.09633333333333333","0.09532275132275132","1.2","female","It was just such a strange time when"
"285","00:15:09,492","00:15:14,548","5.056","0.11758139534883721","0.1131005291005291","1.0","female","Gorbachev let for the first time foreigners"
"286","00:15:14,572","00:15:16,316","1.744","0.044717948717948715","0.0452063492063492","2.5","female","into the territory of the Soviet Union."
"287","00:15:16,697","00:15:18,894","2.197","0.05633333333333333","0.054603174603174605","2.1","female","Previously, if you did not have a goal,"
"288","00:15:18,918","00:15:24,538","5.62","0.0878125","0.08321693121693122","1.3","female","a student, a tourist, a relative, that is, just Vasya Pupkin ..."
"289","00:15:24,563","00:15:27,000","2.437","0.04130508474576271","0.0452063492063492","2.5","female","This is now the United States of America, roughly speaking."
"290","00:15:27,000","00:15:32,000","5.0","0.060240963855421686","0.057227513227513224","2.0","female","No, no, anyone can be there, depending on whether they will give you a visa or not."
"291","00:15:32,000","00:15:37,708","5.708","0.09206451612903226","0.08321693121693122","1.3","female","And here you just couldn't say, I'm going to the Soviet Union."
"292","00:15:37,732","00:15:39,000","1.268","0.0551304347826087","0.054603174603174605","2.1","female","What will you do there?"
"293","00:15:39,000","00:15:45,000","6.0","0.07692307692307693","0.07559788359788361","1.5","female","And I'll just come, settle in a hotel, I'll live there, and go to exhibitions."
"294","00:15:46,391","00:15:52,627","6.236","0.09307462686567164","0.08321693121693122","1.3","female","Well, this Katya is walking around, and I'm going in a gloomy mood,"
"295","00:15:52,652","00:15:55,662","3.01","0.07717948717948718","0.07559788359788361","1.5","female","and she says to me, why are you gloomy?"
"296","00:15:55,687","00:15:58,268","2.581","0.064525","0.06425396825396826","1.8","female","This is the first foreign English woman,"
"297","00:15:58,292","00:16:01,521","3.229","0.06458","0.06425396825396826","1.8","female","who was probably the first in Kyiv, who just came,"
"298","00:16:01,545","00:16:03,272","1.727","0.0421219512195122","0.0452063492063492","2.5","female","rented an apartment, and started to live."
"299","00:16:03,297","00:16:09,000","5.703","0.08386764705882353","0.08321693121693122","1.3","female","Well, as if now you could go to Warsaw or London if you have a visa."
"300","00:16:10,512","00:16:13,000","2.488","0.04694339622641509","0.0452063492063492","2.5","female","And I say, well, yes, and I tell her the whole story."
"301","00:16:13,000","00:16:18,000","5.0","0.06944444444444445","0.06755555555555556","1.7","female","She says, listen, I used to work at ... At the BBC, the Russian service."
"302","00:16:18,000","00:16:21,069","3.069","0.06138","0.060783068783068786","1.9","female","I looked at her as if she was mad, just like that."
"303","00:16:21,975","00:16:24,548","2.573","0.06597435897435898","0.06425396825396826","1.8","female","Well, because the BBC is like God here,"
"304","00:16:24,572","00:16:26,975","2.403","0.04005","0.0452063492063492","2.5","female","and there is a little higher than God, and there is the BBC."
"305","00:16:27,000","00:16:29,000","2.0","0.038461538461538464","0.0452063492063492","2.5","female","Well, the BBC is under the carpet, roughly speaking."
"306","00:16:29,000","00:16:31,000","2.0","0.058823529411764705","0.057227513227513224","2.0","female","Have you ever listened to the BBC?"
"307","00:16:31,000","00:16:34,000","3.0","0.1","0.09532275132275132","1.2","female","Yes, but this is also quality."
"308","00:16:34,000","00:16:36,550","2.55","0.07083333333333333","0.06755555555555556","1.7","female","Well, there are no such analogs now."
"309","00:16:36,833","00:16:38,833","2.0","0.07407407407407407","0.07144973544973544","1.6","female","And I just missed the buzz."
"310","00:16:38,858","00:16:41,858","3.0","0.05454545454545454","0.05147089947089947","2.2","female","Well, something went off, so as to support me, I guess."
"311","00:16:42,891","00:16:48,000","5.109","0.12164285714285714","0.1131005291005291","1.0","female","And so ... Half a year or more has passed."
"312","00:16:48,000","00:16:50,241","2.241","0.083","0.07559788359788361","1.5","female","I was at my father's house."
"313","00:16:51,000","00:16:55,019","4.019","0.05152564102564103","0.05147089947089947","2.2","female","My father had not been a deputy, but he was a member of the Central Committee."
